220158.2,176491.7,441836,35907.4,48308.1,1243.1
222924.4,170472.1,440202.6,36856.1,48070.5,1243.7
219749.8,176723.9,441400.6,35981,48464.2,1242.8
222537.8,170488,436882.5,37278.8,48493.9,1243.4
222924.4,170472.1,440202.6,36856.1,48246,1243.7
215977.3,171496.7,430090.5,36414.4,48079.4,1235
